edgelist,group,embedder,similarity_metric,type,value
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_38,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7623824451410658
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_14,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.7001357654803878
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_14,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.4467778205871582
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_14,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7617260787992496
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_26,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6863368776151384
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_26,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.5822453498840332
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_26,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7622689611217337
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_35,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6925564379260031
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_35,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.6524317264556885
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_35,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.750920245398773
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_39,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6871802826802826
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_39,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.5529663562774658
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_39,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7614399023794998
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_32,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6868709893970764
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_32,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.3989415168762207
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_32,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7513611615245009
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_19,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6860706510880423
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_19,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.5076236724853516
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_19,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7520299812617114
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_37,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6805769922509053
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_37,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.5277121067047119
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_37,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7518703241895262
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_20,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.701186503732728
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_20,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.4580111503601074
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_20,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7518694765465669
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_47,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6569373172720999
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_47,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.4939906597137451
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_47,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.742721330956625
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_28,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.702500576717968
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_28,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.5782384872436523
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_28,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.756066411238825
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_42,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6947595431943258
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_42,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.586667537689209
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_42,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7602564102564102
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_34,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6809935713748071
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_34,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.5514011383056641
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_34,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7641154328732748
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_27,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6883683904535163
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_27,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.4577455520629883
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_27,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7628607277289837
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_36,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6837224749993629
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_36,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.5541112422943115
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_36,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7557251908396947
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_48,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6778744233645836
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_48,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.4766287803649902
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_48,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7437810945273632
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_4,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6995608629695586
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_4,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.4987683296203613
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_4,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7673568818514007
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_45,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6734169012528279
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_45,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.3917791843414306
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_45,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7469570787956439
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_17,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6723752487024798
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_17,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.6224732398986816
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_17,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7404148334380893
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_41,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6536410328801634
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_41,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.5266900062561035
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_41,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7466174661746617
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_1,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6775931249105162
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_1,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.6201257705688477
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_1,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7558066541117389
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_21,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6925843037515672
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_21,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.3758261203765869
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_21,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7536050156739813
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_10,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6699104749560126
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_10,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.5408957004547119
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_10,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7469879518072289
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_30,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6882699527525614
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_30,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.5997154712677002
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_30,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7630729502905099
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_6,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6670612275596257
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_6,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.5275535583496094
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_6,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.732935719019218
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_40,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6465564566884933
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_40,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.4651498794555664
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_40,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7347463070006421
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_11,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6831622110578632
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_11,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.6099810600280762
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_11,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7528015820698749
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_15,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.654898291563509
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_15,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.5305109024047852
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_15,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7383831954169318
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_9,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6752475468763798
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_9,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.5461935997009277
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_9,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7496991576413959
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_3,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6616772337586982
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_3,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.4375257492065429
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_3,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7487745098039215
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_33,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.7036126054299967
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_33,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.3297994136810303
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_33,irreg_block_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7658266748617086
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_7,irreg_block_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,pk_ratio,0.5628602976902748
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_7,irreg_block_graphs_0.75g_0.25ng,node2vec,None,time,0.7564795017242432
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_7,irreg_block_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,f_score,0.7126068376068375
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_18,irreg_block_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,pk_ratio,0.5932880135967092
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_18,irreg_block_graphs_0.75g_0.25ng,node2vec,None,time,0.7191431522369385
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_18,irreg_block_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,f_score,0.7127659574468084
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_25,irreg_block_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,pk_ratio,0.5279724060985604
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_25,irreg_block_graphs_0.75g_0.25ng,node2vec,None,time,0.9712679386138916
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_25,irreg_block_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,f_score,0.6780032912781131
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_24,irreg_block_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,pk_ratio,0.5516985698287893
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_24,irreg_block_graphs_0.75g_0.25ng,node2vec,None,time,1.1617915630340576
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_24,irreg_block_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,f_score,0.6926360725720384
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_13,irreg_block_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,pk_ratio,0.5555324047932744
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_13,irreg_block_graphs_0.75g_0.25ng,node2vec,None,time,0.536916971206665
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_13,irreg_block_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,f_score,0.7049441786283891
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_22,irreg_block_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,pk_ratio,0.5552076662467966
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_22,irreg_block_graphs_0.75g_0.25ng,node2vec,None,time,0.6363592147827148
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_22,irreg_block_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,f_score,0.6902558519324986
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_46,irreg_block_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,pk_ratio,0.5710735286664348
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_46,irreg_block_graphs_0.75g_0.25ng,node2vec,None,time,0.9184439182281494
input_data/irreg_block_graphs_0.75g_0.25ng/graph_sample_46,irreg_block_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,f_score,0.7100591715976331
