edgelist,group,embedder,similarity_metric,type,value
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_37,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,f_score,0.5576036866359447
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_20,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,pk_ratio,0.4914920634920635
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_20,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,None,time,0.4392757415771484
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_20,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,f_score,0.5576036866359447
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_47,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,pk_ratio,0.4914920634920635
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_47,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,None,time,0.4575827121734619
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_47,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,f_score,0.5576036866359447
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_28,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,pk_ratio,0.4914920634920635
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_28,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,None,time,0.4736244678497314
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_28,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,f_score,0.5576036866359447
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_42,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,pk_ratio,0.4914920634920635
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_42,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,None,time,0.4477183818817138
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_42,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,f_score,0.5576036866359447
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_34,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,pk_ratio,0.4914920634920635
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_34,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,None,time,0.4098448753356933
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_34,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,f_score,0.5576036866359447
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_27,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,pk_ratio,0.4914920634920635
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_27,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,None,time,0.3635361194610595
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_27,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,f_score,0.5576036866359447
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_36,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,pk_ratio,0.4914920634920635
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_36,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,None,time,0.3691198825836181
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_36,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,f_score,0.5576036866359447
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_48,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,pk_ratio,0.4914920634920635
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_48,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,None,time,0.3741405010223388
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_48,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,f_score,0.5576036866359447
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_4,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,pk_ratio,0.4914920634920635
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_4,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,None,time,0.3663489818572998
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_4,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,f_score,0.5576036866359447
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_45,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,pk_ratio,0.4914920634920635
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_45,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,None,time,0.3194911479949951
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_45,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,f_score,0.5576036866359447
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_17,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,pk_ratio,0.4914920634920635
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_17,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,None,time,0.3932766914367676
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_17,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,f_score,0.5576036866359447
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_41,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,pk_ratio,0.4914920634920635
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_41,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,None,time,0.3925204277038574
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_41,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,f_score,0.5576036866359447
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_1,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,pk_ratio,0.4914920634920635
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_1,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,None,time,0.3968799114227295
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_1,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,f_score,0.5576036866359447
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_21,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,pk_ratio,0.4914920634920635
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_21,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,None,time,0.3323335647583008
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_21,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,f_score,0.5576036866359447
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_10,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,pk_ratio,0.4914920634920635
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_10,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,None,time,0.4994752407073974
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_10,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,f_score,0.5576036866359447
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_30,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,pk_ratio,0.4914920634920635
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_30,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,None,time,0.5013375282287598
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_30,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,f_score,0.5576036866359447
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_6,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,pk_ratio,0.4914920634920635
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_6,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,None,time,0.503596305847168
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_6,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,f_score,0.5576036866359447
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_40,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,pk_ratio,0.4914920634920635
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_40,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,None,time,0.346841812133789
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_40,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,f_score,0.5576036866359447
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_11,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,pk_ratio,0.4914920634920635
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_11,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,None,time,0.4784238338470459
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_11,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,f_score,0.5576036866359447
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_15,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,pk_ratio,0.4914920634920635
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_15,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,None,time,0.4977192878723144
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_15,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,f_score,0.5576036866359447
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_9,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,pk_ratio,0.4914920634920635
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_9,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,None,time,0.4720983505249023
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_9,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,f_score,0.5576036866359447
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_3,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,pk_ratio,0.4914920634920635
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_3,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,None,time,0.3698101043701172
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_3,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,f_score,0.5576036866359447
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_33,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,pk_ratio,0.4914920634920635
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_33,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,None,time,0.4857797622680664
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_33,irreg_block_graphs_1.0g_0.0ng,kamada_kawai,EuclidianDistance,f_score,0.5576036866359447
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_7,irreg_block_graphs_1.0g_0.0ng,node2vec,EuclidianDistance,pk_ratio,0.403047619047619
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_7,irreg_block_graphs_1.0g_0.0ng,node2vec,None,time,0.6658225059509277
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_7,irreg_block_graphs_1.0g_0.0ng,node2vec,EuclidianDistance,f_score,0.4110497237569061
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_18,irreg_block_graphs_1.0g_0.0ng,node2vec,EuclidianDistance,pk_ratio,0.430063492063492
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_18,irreg_block_graphs_1.0g_0.0ng,node2vec,None,time,0.6811227798461914
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_18,irreg_block_graphs_1.0g_0.0ng,node2vec,EuclidianDistance,f_score,0.4095808383233532
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_25,irreg_block_graphs_1.0g_0.0ng,node2vec,EuclidianDistance,pk_ratio,0.3502222222222222
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_25,irreg_block_graphs_1.0g_0.0ng,node2vec,None,time,0.809086799621582
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_25,irreg_block_graphs_1.0g_0.0ng,node2vec,EuclidianDistance,f_score,0.3934065934065934
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_24,irreg_block_graphs_1.0g_0.0ng,node2vec,EuclidianDistance,pk_ratio,0.306031746031746
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_24,irreg_block_graphs_1.0g_0.0ng,node2vec,None,time,0.6850905418395996
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_24,irreg_block_graphs_1.0g_0.0ng,node2vec,EuclidianDistance,f_score,0.372848948374761
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_13,irreg_block_graphs_1.0g_0.0ng,node2vec,EuclidianDistance,pk_ratio,0.3772380952380952
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_13,irreg_block_graphs_1.0g_0.0ng,node2vec,None,time,0.7174384593963623
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_13,irreg_block_graphs_1.0g_0.0ng,node2vec,EuclidianDistance,f_score,0.3951807228915662
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_22,irreg_block_graphs_1.0g_0.0ng,node2vec,EuclidianDistance,pk_ratio,0.3616825396825397
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_22,irreg_block_graphs_1.0g_0.0ng,node2vec,None,time,0.6350774765014648
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_22,irreg_block_graphs_1.0g_0.0ng,node2vec,EuclidianDistance,f_score,0.3577777777777777
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_46,irreg_block_graphs_1.0g_0.0ng,node2vec,EuclidianDistance,pk_ratio,0.3342857142857143
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_46,irreg_block_graphs_1.0g_0.0ng,node2vec,None,time,0.6355435848236084
input_data/irreg_block_graphs_1.0g_0.0ng/graph_sample_46,irreg_block_graphs_1.0g_0.0ng,node2vec,EuclidianDistance,f_score,0.3680781758957654
