edgelist,group,embedder,similarity_metric,type,value
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_10,5_10_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6838830821352561
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_10,5_10_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.4715595245361328
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_10,5_10_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7411233053582956
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_30,5_10_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6569679861201599
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_30,5_10_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.4367234706878662
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_30,5_10_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7407840842598011
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_6,5_10_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6656403294914804
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_6,5_10_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.5186436176300049
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_6,5_10_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7217043941411452
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_40,5_10_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6654730264904178
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_40,5_10_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.5000073909759521
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_40,5_10_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7435897435897435
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_11,5_10_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6442185378821534
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_11,5_10_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.5149157047271729
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_11,5_10_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7302383939774153
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_15,5_10_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.668679776211584
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_15,5_10_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.4074079990386963
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_15,5_10_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7352380952380952
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_9,5_10_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6744811019897976
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_9,5_10_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.5316753387451172
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_9,5_10_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7472527472527474
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_3,5_10_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6700417434925444
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_3,5_10_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.564802885055542
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_3,5_10_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7460035523978686
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_33,5_10_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,pk_ratio,0.6642882350211871
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_33,5_10_graphs_0.75g_0.25ng,kamada_kawai,None,time,0.4896330833435058
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_33,5_10_graphs_0.75g_0.25ng,kamada_kawai,EuclidianDistance,f_score,0.7490445859872612
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_7,5_10_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,pk_ratio,0.5328780765128591
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_7,5_10_graphs_0.75g_0.25ng,node2vec,None,time,0.658048152923584
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_7,5_10_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,f_score,0.6838709677419356
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_18,5_10_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,pk_ratio,0.5409132481553535
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_18,5_10_graphs_0.75g_0.25ng,node2vec,None,time,0.7978441715240479
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_18,5_10_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,f_score,0.6883116883116883
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_25,5_10_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,pk_ratio,0.5549269059442973
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_25,5_10_graphs_0.75g_0.25ng,node2vec,None,time,1.0466794967651367
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_25,5_10_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,f_score,0.6995753715498938
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_24,5_10_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,pk_ratio,0.5571656818222036
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_24,5_10_graphs_0.75g_0.25ng,node2vec,None,time,0.6891288757324219
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_24,5_10_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,f_score,0.7016428192898782
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_13,5_10_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,pk_ratio,0.5601969811187203
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_13,5_10_graphs_0.75g_0.25ng,node2vec,None,time,0.954204559326172
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_13,5_10_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,f_score,0.7016428192898782
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_22,5_10_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,pk_ratio,0.5379196841805538
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_22,5_10_graphs_0.75g_0.25ng,node2vec,None,time,0.867581844329834
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_22,5_10_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,f_score,0.6922660897782585
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_46,5_10_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,pk_ratio,0.5686468294990035
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_46,5_10_graphs_0.75g_0.25ng,node2vec,None,time,0.6315219402313232
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_46,5_10_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,f_score,0.6989247311827957
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_49,5_10_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,pk_ratio,0.5333897194338842
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_49,5_10_graphs_0.75g_0.25ng,node2vec,None,time,0.816645622253418
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_49,5_10_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,f_score,0.6785521339816316
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_0,5_10_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,pk_ratio,0.5342731494018612
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_0,5_10_graphs_0.75g_0.25ng,node2vec,None,time,0.6714303493499756
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_0,5_10_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,f_score,0.689167120304845
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_5,5_10_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,pk_ratio,0.5226381374536981
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_5,5_10_graphs_0.75g_0.25ng,node2vec,None,time,0.9074270725250244
input_data/5_10_graphs_0.75g_0.25ng/graph_sample_5,5_10_graphs_0.75g_0.25ng,node2vec,EuclidianDistance,f_score,0.6813778256189451
